201.4952805815989,209.87120173283063
142.83434207104494,149.16157364850622
142.07031984968745,147.09461417765303
140.866330423863,142.25674880676868
139.58459033203718,141.07757874183525
133.13870355273207,139.67984808046754
127.51771804685677,136.5265125408114
124.31689924833722,108.05178265021014
122.42876345943326,75.54712355341972
121.21303085529918,59.69842993554727
120.38348184236757,49.11267255334132
119.81149303667765,42.06069577839286
119.4034737850958,37.863677200394
119.11371185846617,35.467938467719364
118.91352031624261,34.041701178222766
118.77500412996169,32.852389371612915
118.66973790732123,31.990225286539783
118.59064554020638,30.697976256333497
118.52611305753133,29.293333743132965
118.46710784491744,28.19047096004097
118.40856702605879,27.299470791456358
118.35234755814875,26.579314687882594
118.29846559417672,26.01029523845011
118.24837903901899,25.548398871224478
118.20099111888726,25.172003090072153
118.15453181891117,24.824592585369434
118.11102712812246,24.49031458417534
118.06882394124325,24.170188913094343
118.02936453164868,23.861171284201642
117.99061427482985,23.554672633071945
117.95346118080724,23.25204922673852
117.91816537771842,22.946691432212106
117.8853965122919,22.639197347761304
117.85535926950173,22.342198318590604
117.82739922602069,22.053149033528193
117.80088357626398,21.76651447434147
117.77547248626803,21.484548932787877
117.75081469301384,21.213984631448206
117.72691007787303,20.944784982641856
117.70375139322562,20.683911719383435
117.68219272700631,20.43016821192611
117.66169879628983,20.188180529527823
117.6429634802114,19.953239318388768
117.62560513258552,19.721350285725293
117.6098022303543,19.489996532840284
117.59447785264959,19.253801127027803
117.57961027095963,19.008410796370942
117.56536465100312,18.751835921914576
117.55193435706518,18.485130076304557
117.53889749328765,18.215798499451633
117.52624065449844,17.94370905948291
117.51407982420932,17.668540934350432
117.50276217369542,17.391812194356525
117.49192738347499,17.11695728715284
117.4818059620329,16.852832668861737
117.47203713745827,16.601260177822024
117.46306608388753,16.363394132495614
117.45465699805932,16.138243050798195
117.44675842142406,15.926810223063947
117.44030927833123,15.72511527481416
117.43412541892533,15.535238254189508
117.42810037434064,15.356386184521105
117.42226082916832,15.188072623731964
117.41682289710049,15.032672281413316
117.41151999469058,14.889974914116456
117.40634706048607,14.761796125465825
117.40129914062986,14.645348983890978
117.39637138667669,14.543727970396215
117.39157723995812,14.460575052451837
117.38689494577466,14.400369250094798
117.3823183670213,14.357611297799336
117.37786856367686,14.339448560216914
117.37351808980792,14.345222828531206
117.36925936632896,14.384606147811933
117.36517272946028,14.473693721580702
117.36130170746044,14.618604125392405
117.35759562744119,14.81189392464224
117.35395634913927,15.048887082764127
117.35037986534239,15.287176945454512
117.34686207672472,15.488412223741811
117.34354128591573,15.636371001385847
117.34045167914415,15.728549926422724
117.33781175408369,15.77718480704536
117.33520110687166,15.784889875746371
117.33261432197762,15.762257868981461
117.33004990607736,15.724896675085311
117.32798089414096,15.67594711813671
117.32605602589008,15.616467432556822
117.32412078135582,15.547329297494684
117.32227788447284,15.471618034065843
117.32055951848956,15.392340930520355
117.31879889394506,15.311297635164115
117.31717856136967,15.22936366245585
117.31563821377956,15.148970743677559
117.31404480648251,15.069544999428564
117.31233381857359,14.992618512392587
117.31047658409143,14.918471743707164
117.30843637636,14.847048046725972
117.30616523237809,14.778964204788133
117.30359912839407,14.714623393002697
