210.60351859335933,206.99564230758475,220.5035524716817
143.32964400949461,138.89078942941796,151.53474788253433
139.15352649072034,138.5554419863005,151.4349952974379
134.25180253734476,136.61004109617917,151.58786473745067
123.11932497543376,132.60720233131545,151.4385511354412
78.6231794446421,127.2816899148233,150.08305221334098
48.81595667972851,113.60074897093412,148.19819947245654
44.99303600963703,81.4917469933513,146.3200651847774
43.62750934224989,52.79067727976833,144.5406543142733
42.262925070791276,44.035028813648125,143.15609668189532
41.46457922034532,40.61012731716981,142.19191487507055
40.97462614234931,38.17939739826021,141.41590272110795
40.55244928652293,36.36134078361786,140.5049684142992
40.041786991752,34.835626592836206,138.73519718888872
39.44666827575804,33.51459104903163,133.5756956804442
38.874076740732555,32.380696799947785,112.18551696238204
38.321434310367245,31.375029834952404,83.64379158967989
37.830039499740366,30.506193038201754,63.530041901367476
37.359613276963174,29.70752144658476,53.08795368944051
36.91964000323717,28.973191031670183,47.66269337050807
36.54616133528809,28.335874839960066,44.34074811927885
36.20967386806924,27.78584503665858,42.017006349791956
35.90822115663769,27.306081542505577,40.262005524670975
35.6549416310939,26.890097395130834,38.82883349782349
35.436609293805255,26.524140535213213,37.61522540647014
35.243446465619655,26.182318455274153,36.54376998769683
35.07493655139376,25.846206205682268,35.51525819195254
34.9352463970114,25.510641918921543,34.50720438845693
34.82502760921126,25.171222377487204,33.54109487809132
34.73242892596555,24.827127048357788,32.63832150706851
34.65393671939729,24.50510418362458,31.78168873802402
34.59307212691399,24.236687959113553,30.979840022342568
34.54624974988452,24.0286216699201,30.24627486778624
34.50931255631036,23.86461898614228,29.572718066364363
34.47973889142329,23.74151152025657,28.987855289519498
34.455603850217976,23.646378465688024,28.448102091749906
34.43859856717178,23.567033300762795,27.96408401941321
34.426034833800315,23.48780437109139,27.542178262852076
34.41761598032971,23.390254967892805,27.17516040492513
34.410521631859716,23.264467619048144,26.85670537498845
34.40729273447742,23.137576701991428,26.574833561473284
34.41160888052165,23.0289016603955,26.327758577474306
34.42003218254121,22.944697538431257,26.1048022714466
34.429027192418665,22.873934619881155,25.90118899511405
34.43738207268836,22.804449009465653,25.721432662773427
34.447184590411524,22.73705291829302,25.558582039372872
34.45938614376958,22.66606062488447,25.409230359405253
34.473431369131305,22.585799673262418,25.274654167038598
34.487768722879885,22.49369916111511,25.149620766696266
34.50243196272346,22.391900779752863,25.035503599359142
34.51664511209604,22.28121840633757,24.933785856049305
34.530406368713194,22.15420704892763,24.838010263812997
34.544437597262544,22.011121087612036,24.745179914655495
34.55965973850889,21.854948507240852,24.655221090386817
34.57627442636928,21.680779305503922,24.56824769637961
34.59353192386214,21.486700926330045,24.484337559168008
34.610282541034366,21.265257551817623,24.403232639296764
34.62708846355754,21.012190637890452,24.325384514807155
34.64398315724975,20.735579213374727,24.249602536910615
34.661211967847926,20.43037664547106,24.176301626879848
34.678678302541115,20.119233570097553,24.10570433688995
34.6961227998174,19.811329063733215,24.036388218870666
34.71353648669283,19.51582914257446,23.96888065672669
34.73133851441244,19.247087017365693,23.90404048434422
34.74905692761339,19.012026846862906,23.840945005056128
34.767044184473,18.796411865033676,23.779149347261406
34.785465222673515,18.590100768393835,23.718388001753198
34.804338295856404,18.39506428863499,23.66036649158183
34.82336780184884,18.2177077751952,23.603960176515525
34.84309715118949,18.066064504941824,23.549429447339094
34.86453055522723,17.948060186239964,23.496669028042803
34.88608913447345,17.852065236080893,23.445766026472942
34.9075566778908,17.780502892893715,23.39655193563981
34.92960384494902,17.734697319394616,23.35005910317001
34.95210895846428,17.646951281324476,23.304768520801414
34.9747175272652,17.495739374811713,23.260094687266516
34.99748133507906,17.33576262219365,23.216478672685312
35.0203988483903,17.184854333526694,23.173466464600253
35.04363109510944,17.04470490955723,23.13095406343598
35.06745201180301,16.922117979186822,23.089406631592492
35.09172253821329,16.817291266011203,23.0497550282683
35.11627675643141,16.726019285490988,23.01113271604215
35.14096967062523,16.641099996768833,22.97311482719137
35.16595687708285,16.534527971913587,22.93622841930852
35.19152993167975,16.385911940880632,22.900075761306596
35.21771366664487,16.205868358303285,22.864749927976575
35.24445302510477,16.00371190049761,22.83009890542039
35.271876794457945,15.808827018460212,22.79616691901822
35.30054529779617,15.633973784215444,22.762574104792858
35.330040847904485,15.469362521359102,22.729134093910762
35.360903683523944,15.320275659785523,22.695180036736108
35.39271467398789,15.194710588960941,22.660457415823622
35.4253393294457,15.089375343142448,22.624470129346566
35.45849413972682,14.991135657663165,22.58944409417513
35.492235926783586,14.906648615272807,22.55730808045238
35.52677898431066,14.835267250791853,22.528248524799576
35.562593308794796,14.78067004710907,22.500710784771158
35.599938009676535,14.754759899791242,22.47386513591545
35.638210121103825,14.750051624306733,22.448052823520772
35.677594534185346,14.770074283728347,22.42300534553279
