0,39.67735868,36.981414463189715
100,34.76674192,35.264720674979316
200,34.76702784,35.25521754083176
300,34.76731468,9.705107808239521
400,34.76759658,4.392402061678531
500,34.7678712,2.935743635806539
600,34.76813684,2.326049542556756
700,34.76839028,2.085157613309025
800,34.76861976,1.9760991037210158
900,34.76876626,1.9138261841976496
1000,34.76842803,1.8695045787975755
1100,34.76266726,1.8338405772705402
1200,34.43550619,1.802702112457461
1300,28.02502901,1.774925813935562
1400,11.99864705,1.7491761105698207
1500,7.830178171,1.7248257163769858
1600,6.559648567,1.7017289245741523
1700,5.665920467,1.6797191369617053
1800,4.947259138,1.658670196678345
1900,4.355051196,1.6385905423199811
2000,3.867516516,1.6193668639834833
2100,3.463366922,1.6009468627094805
2200,3.119535638,1.583297715620455
2300,2.830435585,1.566343011740544
2400,2.582555046,1.55005216513798
2500,2.37426698,1.5344177711814775
2600,2.198942858,1.519403336650105
2700,2.049139226,1.5049720381773022
2800,1.920499675,1.491057044651806
2900,1.810174314,1.4776274305046297
3000,1.713788995,1.4646768381701383
3100,1.632138992,1.4521763262733922
3200,1.562035784,1.4401022622329542
3300,1.500920279,1.4284336687643044
3400,1.44747026,1.4171408721743353
3500,1.400045004,1.4061949683980568
3600,1.357528582,1.3955832656429072
3700,1.319806379,1.3852856078290283
3800,1.285962038,1.3752948436263581
3900,1.255578418,1.3655883896497596
4000,1.228172122,1.3561593308106887
4100,1.203171191,1.3469932616183888
4200,1.180651343,1.338076205833089
4300,1.160040554,1.3293983244641379
4400,1.141214429,1.3209454697828984
4500,1.123812032,1.3127080342911592
4600,1.107658809,1.3046841748535851
4700,1.093109773,1.2968613758421352
4800,1.07978385,1.2892337942494843
4900,1.067600319,1.2817914671377149
5000,1.056472827,1.2745285864924212
5100,1.046278322,1.2674371484712825
5200,1.036793909,1.260507194678776
5300,1.027915268,1.253734141351472
5400,1.019572126,1.2471162674290017
5500,1.011738284,1.2406458969961531
5600,1.004324548,1.234313826322424
5700,0.997333543,1.2281151342384107
5800,0.99075342,1.2220451404607373
5900,0.984516589,1.216099390739464
6000,0.978617341,1.210278077044849
6100,0.973062018,1.2045733621752124
6200,0.967859837,1.1989834164995583
6300,0.962854161,1.1935043302371173
6400,0.958072487,1.1881330165291561
6500,0.953501685,1.1828703419551472
6600,0.949150904,1.1777095526105315
6700,0.945027644,1.1726435606398278
6800,0.941113182,1.1676694472709026
6900,0.937353032,1.1627844179316162
7000,0.933751727,1.1579863924795155
7100,0.930254269,1.1532813258967651
7200,0.926882629,1.1486632557122316
7300,0.923637787,1.1441239919434019
7400,0.920491883,1.139661144730017
7500,0.917444618,1.1352728659625915
7600,0.914483004,1.1309586721168055
7700,0.91159716,1.126714629843258
7800,0.908793476,1.1225403997946026
7900,0.906048234,1.1184367371209138
8000,0.903367076,1.1144002033911533
8100,0.900742068,1.1104291944015636
8200,0.898220032,1.1065192266374249
8300,0.895762242,1.102668716049925
8400,0.89335335,1.0988761356591157
8500,0.890995717,1.0951400129432505
8600,0.888682131,1.0914592533135807
8700,0.88641115,1.0878346673571
8800,0.884191636,1.0842623720348892
8900,0.882040195,1.0807410906701196
9000,0.879936102,1.077269589925755
9100,0.877884014,1.0738466779341664
9200,0.875877625,1.070471202523874
9300,0.87391102,1.067146484951246
9400,0.871993287,1.0638675676800364
9500,0.870109069,1.0606332428641716
9600,0.868278068,1.0574432451494677
9700,0.866487676,1.0542967270743056
9800,0.864723937,1.051191342854338
9900,0.862989504,1.0481261790113434
